Species	A_G	T_A	C_A	C_T	T_C	A_C	A_T	G_T	G_A	T_G	C_G	G_C	BranchLength	sumOfSubs	A_G_fr	T_A_fr	C_A_fr	C_T_fr	T_C_fr	A_C_fr	A_T_fr	G_T_fr	G_A_fr	T_G_fr	C_G_fr	G_C_fr	Taxonomy	Worker	diet.Wood.Soil	Soldier
G13-017_Anoplotermes-group_sp.N_1	131	18	13	22	92	33	37	8	13	23	2	6	0.028832216	398	0.329145728643216	0.0452261306532663	0.0326633165829146	0.0552763819095477	0.231155778894472	0.0829145728643216	0.092964824120603	0.0201005025125628	0.0326633165829146	0.0577889447236181	0.0050251256281407	0.0150753768844221	Apicotermitinae	1	Soil	0
G13-023_Embiratermes_brevinasus_1	76	30	14	36	50	29	26	7	19	11	2	0	0.0874218775	300	0.253333333333333	0.1	0.0466666666666667	0.12	0.166666666666667	0.0966666666666667	0.0866666666666667	0.0233333333333333	0.0633333333333333	0.0366666666666667	0.00666666666666667	0	Syntermitinae	1	Soil	1
G13-026_Heterotermes_crinitus_FG_1	106	12	16	31	90	50	16	11	18	23	5	6	0.0958119074	384	0.276041666666667	0.03125	0.0416666666666667	0.0807291666666667	0.234375	0.130208333333333	0.0416666666666667	0.0286458333333333	0.046875	0.0598958333333333	0.0130208333333333	0.015625	Coptotermitinae	1	Wood	1
G13-028_Planicapritermes_planiceps_1	37	17	13	37	37	20	21	3	17	14	0	4	0.0798269139	220	0.168181818181818	0.0772727272727273	0.0590909090909091	0.168181818181818	0.168181818181818	0.0909090909090909	0.0954545454545455	0.0136363636363636	0.0772727272727273	0.0636363636363636	0	0.0181818181818182	Neocapri-group	1	Soil	1
G13-034_Anoplotermes_parvus_1	87	16	13	35	61	25	33	7	15	15	5	3	0.0794371584	315	0.276190476190476	0.0507936507936508	0.0412698412698413	0.111111111111111	0.193650793650794	0.0793650793650794	0.104761904761905	0.0222222222222222	0.0476190476190476	0.0476190476190476	0.0158730158730159	0.00952380952380952	Apicotermitinae	1	Soil	0
G13-036_Termes_fatalis_1	22	3	4	10	20	1	3	2	18	3	2	0	0.0325394004	88	0.25	0.0340909090909091	0.0454545454545455	0.113636363636364	0.227272727272727	0.0113636363636364	0.0340909090909091	0.0227272727272727	0.204545454545455	0.0340909090909091	0.0227272727272727	0	Termes-group	1	Soil	1
G13-065_Anoplotermes-group_sp.Q_1	92	42	22	30	78	39	50	10	19	19	5	2	0.1158689965	408	0.225490196078431	0.102941176470588	0.053921568627451	0.0735294117647059	0.191176470588235	0.0955882352941176	0.122549019607843	0.0245098039215686	0.0465686274509804	0.0465686274509804	0.0122549019607843	0.00490196078431373	Apicotermitinae	1	Soil	0
G13-067_Crepititermes_verruculosus_1	60	27	14	44	45	37	42	13	12	12	1	2	0.0921363227	309	0.194174757281553	0.087378640776699	0.0453074433656958	0.142394822006472	0.145631067961165	0.119741100323625	0.135922330097087	0.0420711974110032	0.0388349514563107	0.0388349514563107	0.00323624595469256	0.00647249190938511	Neocapri-group	1	Soil	1
G13-069_Anoplotermes-group_sp.AF_1	46	21	15	22	42	18	42	1	7	12	1	9	0.0658914359	236	0.194915254237288	0.0889830508474576	0.0635593220338983	0.0932203389830508	0.177966101694915	0.076271186440678	0.177966101694915	0.00423728813559322	0.0296610169491525	0.0508474576271186	0.00423728813559322	0.038135593220339	Apicotermitinae	1	Soil	0
G13-072_Rubeotermes_jheringi_1	46	28	21	43	30	23	78	12	11	14	1	3	0.093943571	310	0.148387096774194	0.0903225806451613	0.067741935483871	0.138709677419355	0.0967741935483871	0.0741935483870968	0.251612903225806	0.0387096774193548	0.0354838709677419	0.0451612903225806	0.0032258064516129	0.00967741935483871	Apicotermitinae	1	Soil	0
G13-080_Neocapritermes_taracua_1	58	17	11	25	35	15	20	11	8	4	1	1	0.0614116906	206	0.281553398058252	0.0825242718446602	0.0533980582524272	0.121359223300971	0.169902912621359	0.0728155339805825	0.0970873786407767	0.0533980582524272	0.0388349514563107	0.0194174757281553	0.00485436893203883	0.00485436893203883	Neocapri-group	1	Soil	1
G13-081_Aparatermes_nr.cingulatus_1	33	19	6	28	29	9	34	4	13	8	2	1	0.0587968228	186	0.17741935483871	0.102150537634409	0.032258064516129	0.150537634408602	0.155913978494624	0.0483870967741935	0.182795698924731	0.021505376344086	0.0698924731182796	0.043010752688172	0.010752688172043	0.00537634408602151	Apicotermitinae	1	Soil	0
G13-084_Termes_sp.A_1	49	19	13	33	49	12	24	9	17	6	2	6	0.070171941	239	0.205020920502092	0.0794979079497908	0.0543933054393305	0.138075313807531	0.205020920502092	0.0502092050209205	0.100418410041841	0.0376569037656904	0.0711297071129707	0.0251046025104603	0.00836820083682008	0.0251046025104603	Termes-group	1	Soil	1
G13-101_Silvestritermes_heyeri_1	15	0	0	5	11	2	0	0	2	0	0	0	0.0867226515	35	0.428571428571429	0	0	0.142857142857143	0.314285714285714	0.0571428571428571	0	0	0.0571428571428571	0	0	0	Syntermitinae	1	Soil	1
G13-107_Coptotermes_testaceus_FG_1	7	0	0	4	8	0	1	0	1	0	1	0	0.0472080232	22	0.318181818181818	0	0	0.181818181818182	0.363636363636364	0	0.0454545454545455	0	0.0454545454545455	0	0.0454545454545455	0	Coptotermitinae	1	Wood	1
G13-10_Longustitermes_manni_1	44	16	8	24	41	17	35	12	7	14	1	2	0.0612963431	221	0.199095022624434	0.0723981900452489	0.0361990950226244	0.108597285067873	0.18552036199095	0.0769230769230769	0.158371040723982	0.0542986425339367	0.0316742081447964	0.0633484162895928	0.00452488687782805	0.00904977375565611	Apicotermitinae	1	Soil	0
G13-114_Compositermes_vindai_1	34	25	13	26	23	13	31	6	10	6	0	0	0.0672078281	187	0.181818181818182	0.133689839572193	0.0695187165775401	0.13903743315508	0.122994652406417	0.0695187165775401	0.165775401069519	0.0320855614973262	0.053475935828877	0.0320855614973262	0	0	Apicotermitinae	1	Soil	0
G13-116_Anoplotermes_sp.E1_1	34	5	7	21	39	8	9	6	10	5	0	3	0.0375574716	147	0.231292517006803	0.0340136054421769	0.0476190476190476	0.142857142857143	0.26530612244898	0.054421768707483	0.0612244897959184	0.0408163265306122	0.0680272108843537	0.0340136054421769	0	0.0204081632653061	Apicotermitinae	1	Soil	0
G13-117_Nasutitermes_banksi_1	62	9	8	50	51	20	25	3	16	7	1	0	0.0617421647	252	0.246031746031746	0.0357142857142857	0.0317460317460317	0.198412698412698	0.202380952380952	0.0793650793650794	0.0992063492063492	0.0119047619047619	0.0634920634920635	0.0277777777777778	0.00396825396825397	0	Nasutitermitinae	1	Wood	1
G13-120_Patawatermes_nigripunctatus_1	44	12	16	23	26	6	26	7	17	7	2	1	0.0278083459	187	0.235294117647059	0.0641711229946524	0.0855614973262032	0.122994652406417	0.13903743315508	0.0320855614973262	0.13903743315508	0.0374331550802139	0.0909090909090909	0.0374331550802139	0.0106951871657754	0.0053475935828877	Apicotermitinae	1	Soil	0
G13-122_Anoplotermes_janus_1	76	28	15	27	49	30	38	9	21	18	3	0	0.0232304148	314	0.24203821656051	0.089171974522293	0.0477707006369427	0.0859872611464968	0.156050955414013	0.0955414012738854	0.121019108280255	0.0286624203821656	0.0668789808917197	0.0573248407643312	0.00955414012738853	0	Apicotermitinae	1	Soil	0
G13-127_Nasutitermes_similis_1	63	8	7	31	31	12	16	5	13	5	3	0	0.0477735915	194	0.324742268041237	0.0412371134020619	0.0360824742268041	0.15979381443299	0.15979381443299	0.0618556701030928	0.0824742268041237	0.0257731958762887	0.0670103092783505	0.0257731958762887	0.0154639175257732	0	Nasutitermitinae	1	Wood	1
G13-130_Coatitermes_sp.2_1	42	10	17	27	30	8	16	8	15	8	0	4	0.0487029004	185	0.227027027027027	0.0540540540540541	0.0918918918918919	0.145945945945946	0.162162162162162	0.0432432432432432	0.0864864864864865	0.0432432432432432	0.0810810810810811	0.0432432432432432	0	0.0216216216216216	Nasutitermitinae	1	Soil	1
G13-140_Spinitermes_trispinosus_1	50	7	2	18	42	7	10	8	10	1	1	2	0.0325051507	158	0.316455696202532	0.0443037974683544	0.0126582278481013	0.113924050632911	0.265822784810127	0.0443037974683544	0.0632911392405063	0.0506329113924051	0.0632911392405063	0.00632911392405063	0.00632911392405063	0.0126582278481013	Termes-group	1	Soil	1
G13-142_Anoplotermes_sp.E1_1	52	16	13	26	45	17	25	4	10	6	1	5	0.071092802	220	0.236363636363636	0.0727272727272727	0.0590909090909091	0.118181818181818	0.204545454545455	0.0772727272727273	0.113636363636364	0.0181818181818182	0.0454545454545455	0.0272727272727273	0.00454545454545455	0.0227272727272727	Apicotermitinae	1	Soil	0
G678_Rugitermes_sp_A_1	34	36	10	25	45	36	76	6	17	9	2	2	0.1143481522	298	0.114093959731544	0.120805369127517	0.0335570469798658	0.0838926174496644	0.151006711409396	0.120805369127517	0.25503355704698	0.0201342281879195	0.0570469798657718	0.0302013422818792	0.00671140939597315	0.00671140939597315	Kalotermitidae	0	Wood	1
G679_Caetetermes_taquarussu_1	51	35	23	55	40	51	69	12	29	25	4	3	0.1340744065	397	0.128463476070529	0.0881612090680101	0.0579345088161209	0.138539042821159	0.100755667506297	0.128463476070529	0.173803526448363	0.0302267002518892	0.0730478589420655	0.0629722921914358	0.0100755667506297	0.00755667506297229	Nasutitermitinae	1	Soil	1
G680_Anoplotermes_sp.E1_1	52	3	7	17	35	9	6	6	12	12	2	3	0.0378561149	164	0.317073170731707	0.0182926829268293	0.0426829268292683	0.103658536585366	0.213414634146341	0.0548780487804878	0.0365853658536585	0.0365853658536585	0.0731707317073171	0.0731707317073171	0.0121951219512195	0.0182926829268293	Apicotermitinae	1	Soil	0
G681_Neocapritermes_araguaia_1	38	8	3	19	27	5	14	1	11	5	1	1	0.0433086727	133	0.285714285714286	0.0601503759398496	0.0225563909774436	0.142857142857143	0.203007518796992	0.037593984962406	0.105263157894737	0.0075187969924812	0.0827067669172932	0.037593984962406	0.0075187969924812	0.0075187969924812	Neocapri-group	1	Soil	1
G683_Neocapritermes_sp.H_1	64	20	9	34	40	31	41	7	12	12	3	2	0.075793763	275	0.232727272727273	0.0727272727272727	0.0327272727272727	0.123636363636364	0.145454545454545	0.112727272727273	0.149090909090909	0.0254545454545455	0.0436363636363636	0.0436363636363636	0.0109090909090909	0.00727272727272727	Neocapri-group	1	Soil	1
G685_Atlantitermes_oculatissimus_1	34	24	16	44	35	24	32	8	17	14	2	3	0.0296152282	253	0.134387351778656	0.0948616600790514	0.0632411067193676	0.173913043478261	0.138339920948617	0.0948616600790514	0.126482213438735	0.0316205533596838	0.0671936758893281	0.0553359683794466	0.00790513833992095	0.0118577075098814	Nasutitermitinae	1	Soil	1
G686_Cyrilliotermes_angulariceps_1	52	17	15	36	42	24	28	6	18	21	5	5	0.0823843307	269	0.193308550185874	0.0631970260223048	0.0557620817843866	0.133828996282528	0.156133828996283	0.0892193308550186	0.104089219330855	0.0223048327137546	0.0669144981412639	0.0780669144981413	0.0185873605947955	0.0185873605947955	Syntermitinae	1	Soil	1
G687_Cylindrotermes_parvignathus_1	40	18	27	29	40	28	38	13	14	9	4	4	0.077998649	264	0.151515151515152	0.0681818181818182	0.102272727272727	0.109848484848485	0.151515151515152	0.106060606060606	0.143939393939394	0.0492424242424242	0.053030303030303	0.0340909090909091	0.0151515151515152	0.0151515151515152	Cephalo-group	1	Wood	1
G689_Microcerotermes_sp._1	33	4	5	24	26	4	14	2	22	6	2	0	0.0373703865	142	0.232394366197183	0.028169014084507	0.0352112676056338	0.169014084507042	0.183098591549296	0.028169014084507	0.0985915492957746	0.0140845070422535	0.154929577464789	0.0422535211267606	0.0140845070422535	0	Microcerotermes	1	Wood	1
G693_Cornitermes_pugnax_1	48	15	7	38	37	13	34	1	13	15	1	1	0.0532204511	223	0.2152466367713	0.0672645739910314	0.031390134529148	0.170403587443946	0.165919282511211	0.0582959641255605	0.152466367713004	0.00448430493273543	0.0582959641255605	0.0672645739910314	0.00448430493273543	0.00448430493273543	Syntermitinae	1	Wood	1
G697_Orthognathotermes_aduncus_1	80	35	15	32	55	37	48	8	14	33	6	6	0.1011896967	369	0.21680216802168	0.0948509485094851	0.040650406504065	0.0867208672086721	0.149051490514905	0.100271002710027	0.130081300813008	0.021680216802168	0.037940379403794	0.0894308943089431	0.016260162601626	0.016260162601626	Amitermes-group	1	Soil	1
G699_Inquilinitermes_inquilinus_1	60	25	26	46	44	32	40	17	20	6	6	2	0.0956225803	324	0.185185185185185	0.0771604938271605	0.0802469135802469	0.141975308641975	0.135802469135802	0.0987654320987654	0.123456790123457	0.0524691358024691	0.0617283950617284	0.0185185185185185	0.0185185185185185	0.00617283950617284	Termes-group	1	Soil	1
G700_Constrictotermes_cavifrons_1	77	19	7	36	60	33	40	8	13	11	5	1	0.0834335672	310	0.248387096774194	0.0612903225806452	0.0225806451612903	0.116129032258065	0.193548387096774	0.106451612903226	0.129032258064516	0.0258064516129032	0.0419354838709677	0.0354838709677419	0.0161290322580645	0.0032258064516129	Nasutitermitinae	1	Wood	1
G702_Glossotermes_oculatus_1	138	22	14	18	111	95	46	7	19	43	13	5	0.2253827197	531	0.259887005649718	0.0414312617702448	0.0263653483992467	0.0338983050847458	0.209039548022599	0.178907721280603	0.0866290018832392	0.0131826741996234	0.0357815442561205	0.0809792843691149	0.0244821092278719	0.00941619585687382	Serritermitidae	0	Wood	1
G707_Neocapritermes_angusticeps_1	37	9	5	19	28	9	15	4	7	6	0	2	0.040588741	141	0.26241134751773	0.0638297872340425	0.0354609929078014	0.134751773049645	0.198581560283688	0.0638297872340425	0.106382978723404	0.0283687943262411	0.049645390070922	0.0425531914893617	0	0.0141843971631206	Neocapri-group	1	Soil	1
G711_Labiotermes_labralis_1	44	27	16	46	20	25	53	6	15	16	0	3	0.090183342	271	0.162361623616236	0.0996309963099631	0.0590405904059041	0.169741697416974	0.0738007380073801	0.0922509225092251	0.195571955719557	0.022140221402214	0.0553505535055351	0.0590405904059041	0	0.011070110701107	Syntermitinae	1	Soil	1
G712_Subulitermes_sp._1	47	29	12	38	28	19	35	9	17	7	0	2	0.0625212337	243	0.193415637860082	0.119341563786008	0.0493827160493827	0.156378600823045	0.11522633744856	0.0781893004115226	0.1440329218107	0.037037037037037	0.0699588477366255	0.0288065843621399	0	0.00823045267489712	Nasutitermitinae	1	Soil	1
G715_Syntermes_spinosus_1	58	26	23	34	38	47	47	9	23	17	3	6	0.095803285	331	0.175226586102719	0.0785498489425982	0.0694864048338369	0.102719033232628	0.114803625377644	0.141993957703928	0.141993957703928	0.027190332326284	0.0694864048338369	0.0513595166163142	0.00906344410876133	0.0181268882175227	Syntermitinae	1	Wood	1
G718_Nasutitermes_octopilis_1	74	26	13	38	58	27	23	11	16	20	3	1	0.0718817812	310	0.238709677419355	0.0838709677419355	0.0419354838709677	0.12258064516129	0.187096774193548	0.0870967741935484	0.0741935483870968	0.0354838709677419	0.0516129032258065	0.0645161290322581	0.00967741935483871	0.0032258064516129	Nasutitermitinae	1	Wood	1
G721_Anoplotermes-group_sp.AD_1	51	28	15	32	44	21	27	9	21	9	5	7	0.0890788871	269	0.189591078066914	0.104089219330855	0.0557620817843866	0.118959107806691	0.163568773234201	0.0780669144981413	0.100371747211896	0.033457249070632	0.0780669144981413	0.033457249070632	0.0185873605947955	0.0260223048327138	Apicotermitinae	1	Soil	0
G728_Agnathotermes_crassinasus_1	50	16	8	27	38	23	25	6	9	9	1	2	0.056816781	214	0.233644859813084	0.0747663551401869	0.0373831775700935	0.126168224299065	0.177570093457944	0.107476635514019	0.116822429906542	0.0280373831775701	0.0420560747663551	0.0420560747663551	0.00467289719626168	0.00934579439252336	Nasutitermitinae	1	Soil	1
G729_Araujotermes_parvellus_1	39	19	8	41	36	16	29	10	16	11	1	1	0.0666379348	227	0.171806167400881	0.0837004405286344	0.0352422907488987	0.180616740088106	0.158590308370044	0.0704845814977974	0.127753303964758	0.0440528634361234	0.0704845814977974	0.0484581497797357	0.00440528634361234	0.00440528634361234	Nasutitermitinae	1	Soil	1
G733_Nasutitermes_macrocephalus_1	60	3	19	26	62	15	10	3	15	7	4	1	0.0539666987	225	0.266666666666667	0.0133333333333333	0.0844444444444444	0.115555555555556	0.275555555555556	0.0666666666666667	0.0444444444444444	0.0133333333333333	0.0666666666666667	0.0311111111111111	0.0177777777777778	0.00444444444444444	Nasutitermitinae	1	Wood	1
G736_Atlantitermes_snyderi_1	46	14	10	27	39	11	26	8	13	12	2	2	0.0580666314	210	0.219047619047619	0.0666666666666667	0.0476190476190476	0.128571428571429	0.185714285714286	0.0523809523809524	0.123809523809524	0.0380952380952381	0.0619047619047619	0.0571428571428571	0.00952380952380952	0.00952380952380952	Nasutitermitinae	1	Soil	1
G740_Coatitermes_kartaboensis_1	34	17	9	23	45	9	25	5	11	6	0	0	0.0520300948	184	0.184782608695652	0.0923913043478261	0.0489130434782609	0.125	0.244565217391304	0.0489130434782609	0.135869565217391	0.0271739130434783	0.0597826086956522	0.0326086956521739	0	0	Nasutitermitinae	1	Soil	1
G751_Rhinotermes_hispidus_FG_1	56	20	14	14	41	43	43	9	10	22	0	4	0.0792549449	276	0.202898550724638	0.072463768115942	0.0507246376811594	0.0507246376811594	0.148550724637681	0.155797101449275	0.155797101449275	0.0326086956521739	0.036231884057971	0.0797101449275362	0	0.0144927536231884	Rhinotermitinae	1	Wood	1
G769_Dihoplotermes_sp.A_1	55	26	32	36	41	33	30	8	16	14	8	1	0.0898960616	300	0.183333333333333	0.0866666666666667	0.106666666666667	0.12	0.136666666666667	0.11	0.1	0.0266666666666667	0.0533333333333333	0.0466666666666667	0.0266666666666667	0.00333333333333333	Termes-group	1	Soil	1
Glypto1_Glyptotermes_fuscus_Japan_1	52	19	18	20	42	27	46	8	18	16	2	2	0.084291845	270	0.192592592592593	0.0703703703703704	0.0666666666666667	0.0740740740740741	0.155555555555556	0.1	0.17037037037037	0.0296296296296296	0.0666666666666667	0.0592592592592593	0.00740740740740741	0.00740740740740741	Kalotermitidae	0	Wood	1
Glyptotermes_satsumensis_1	67	23	8	21	39	23	33	2	10	10	1	1	0.084366332	238	0.281512605042017	0.0966386554621849	0.0336134453781513	0.0882352941176471	0.163865546218487	0.0966386554621849	0.138655462184874	0.00840336134453781	0.0420168067226891	0.0420168067226891	0.00420168067226891	0.00420168067226891	Kalotermitidae	0	Wood	1
GP17-13_1	44	28	22	43	14	32	57	8	21	16	0	3	0.1184898152	288	0.152777777777778	0.0972222222222222	0.0763888888888889	0.149305555555556	0.0486111111111111	0.111111111111111	0.197916666666667	0.0277777777777778	0.0729166666666667	0.0555555555555556	0	0.0104166666666667	Kalotermitidae	0	Wood	1
GR2200_NODE_14_length_15769_cov_491341_ID_624588_1	110	19	16	32	77	38	39	8	24	30	1	5	0.1254686378	399	0.275689223057644	0.0476190476190476	0.0401002506265664	0.0802005012531328	0.192982456140351	0.0952380952380952	0.0977443609022556	0.0200501253132832	0.0601503759398496	0.075187969924812	0.0025062656641604	0.012531328320802	Kalotermitidae	0	Wood	1
Grylloblatta_sculleni_1	80	70	0	1	86	71	132	9	13	27	7	4	0.3202611195	500	0.16	0.14	0	0.002	0.172	0.142	0.264	0.018	0.026	0.054	0.014	0.008	NA	NA	NA	NA
Heteropteryx_dilatata_1	14	51	1	2	18	35	112	6	5	8	3	2	0.1876806356	257	0.0544747081712062	0.198443579766537	0.00389105058365759	0.00778210116731518	0.0700389105058366	0.136186770428016	0.43579766536965	0.0233463035019455	0.0194552529182879	0.0311284046692607	0.0116731517509728	0.00778210116731518	NA	NA	NA	NA
Heterotermes_ISO183_1	44	6	4	23	36	7	9	6	28	2	2	1	0.0377584639	168	0.261904761904762	0.0357142857142857	0.0238095238095238	0.136904761904762	0.214285714285714	0.0416666666666667	0.0535714285714286	0.0357142857142857	0.166666666666667	0.0119047619047619	0.0119047619047619	0.00595238095238095	Coptotermitinae	1	Wood	1
Hierodula_formosana_1	20	31	7	16	38	9	33	5	9	6	1	0	0.0555920929	175	0.114285714285714	0.177142857142857	0.04	0.0914285714285714	0.217142857142857	0.0514285714285714	0.188571428571429	0.0285714285714286	0.0514285714285714	0.0342857142857143	0.00571428571428571	0	NA	NA	NA	NA
Hodotermopsis_sjosdteti_1	69	43	13	33	29	36	133	12	14	27	5	3	0.2739137202	417	0.165467625899281	0.103117505995204	0.0311750599520384	0.079136690647482	0.0695443645083933	0.0863309352517986	0.3189448441247	0.0287769784172662	0.0335731414868106	0.0647482014388489	0.0119904076738609	0.00719424460431655	Archotermopsidae	0	Wood	1
Humbertiella_nada_1	79	117	6	11	89	68	166	4	8	30	3	0	0.3313749438	581	0.135972461273666	0.201376936316695	0.0103270223752151	0.0189328743545611	0.153184165232358	0.117039586919105	0.285714285714286	0.00688468158347676	0.0137693631669535	0.0516351118760757	0.00516351118760757	0	NA	NA	NA	NA
I9_Mastotermes_darwiniensis_1	100	69	17	16	44	115	151	11	8	43	3	4	0.0642139796	581	0.172117039586919	0.118760757314974	0.0292598967297762	0.0275387263339071	0.0757314974182444	0.197934595524957	0.259896729776248	0.0189328743545611	0.0137693631669535	0.0740103270223752	0.00516351118760757	0.00688468158347676	Mastotermitidae	1	Wood	1
Incisitermes_arizonensis_1	37	0	5	19	23	2	1	0	5	1	0	2	0.0247210517	95	0.389473684210526	0	0.0526315789473684	0.2	0.242105263157895	0.0210526315789474	0.0105263157894737	0	0.0526315789473684	0.0105263157894737	0	0.0210526315789474	Kalotermitidae	0	Wood	1
Incisitermes_minor_1	37	4	0	18	23	2	3	2	12	2	2	0	0.0253187834	105	0.352380952380952	0.0380952380952381	0	0.171428571428571	0.219047619047619	0.019047619047619	0.0285714285714286	0.019047619047619	0.114285714285714	0.019047619047619	0.019047619047619	0	Kalotermitidae	0	Wood	1
IND1_Microtermes_sp.C_India_1	30	1	3	16	20	2	3	2	22	1	0	0	0.0215150316	100	0.3	0.01	0.03	0.16	0.2	0.02	0.03	0.02	0.22	0.01	0	0	Macrotermitinae	1	Wood	1
IND2_Trinervitermes_sp._1	37	6	1	19	26	15	6	4	7	2	0	1	0.0328799947	124	0.298387096774194	0.0483870967741935	0.00806451612903226	0.153225806451613	0.209677419354839	0.120967741935484	0.0483870967741935	0.032258064516129	0.0564516129032258	0.0161290322580645	0	0.00806451612903226	Nasutitermitinae	1	Wood	1
IND3_Heterotermes_malabaricus_1	65	2	8	16	36	11	10	4	13	2	0	0	0.0422191182	167	0.389221556886228	0.0119760479041916	0.0479041916167665	0.0958083832335329	0.215568862275449	0.0658682634730539	0.0598802395209581	0.0239520958083832	0.0778443113772455	0.0119760479041916	0	0	Coptotermitinae	1	Wood	1
IND5_Nasutitermes_sp.B_1	56	18	20	36	47	32	34	11	27	9	3	1	0.0277474747	294	0.19047619047619	0.0612244897959184	0.0680272108843537	0.122448979591837	0.159863945578231	0.108843537414966	0.115646258503401	0.0374149659863946	0.0918367346938776	0.0306122448979592	0.0102040816326531	0.00340136054421769	Nasutitermitinae	1	Wood	1
IND6_Odontotermes_sp.C_1	61	4	12	23	44	19	8	4	15	8	2	3	0.0432487981	203	0.300492610837438	0.0197044334975369	0.0591133004926108	0.113300492610837	0.216748768472906	0.0935960591133005	0.0394088669950739	0.0197044334975369	0.0738916256157636	0.0394088669950739	0.00985221674876847	0.0147783251231527	Macrotermitinae	1	Wood	1
IND8_Odontotermes_sp.B_1	26	6	9	19	22	7	3	2	12	3	0	0	0.0279382455	109	0.238532110091743	0.055045871559633	0.0825688073394495	0.174311926605505	0.201834862385321	0.0642201834862385	0.0275229357798165	0.018348623853211	0.110091743119266	0.0275229357798165	0	0	Macrotermitinae	1	Wood	1
IS13_Reticulitermes_flavipes_1	17	0	3	12	9	0	2	2	12	3	0	1	0.030458967	61	0.278688524590164	0	0.0491803278688525	0.19672131147541	0.147540983606557	0	0.0327868852459016	0.0327868852459016	0.19672131147541	0.0491803278688525	0	0.0163934426229508	Coptotermitinae	1	Wood	1
IS17_Microhodotermes_viator_1	58	25	13	11	29	74	57	13	8	23	10	5	0.0266623841	326	0.177914110429448	0.0766871165644172	0.0398773006134969	0.0337423312883436	0.0889570552147239	0.226993865030675	0.174846625766871	0.0398773006134969	0.0245398773006135	0.0705521472392638	0.0306748466257669	0.0153374233128834	Archotermopsidae	1	Wood	1
IS57_Reticulitermes_flavipes_1	14	2	2	10	11	1	2	1	7	1	0	0	0.030458967	51	0.274509803921569	0.0392156862745098	0.0392156862745098	0.196078431372549	0.215686274509804	0.0196078431372549	0.0392156862745098	0.0196078431372549	0.137254901960784	0.0196078431372549	0	0	Coptotermitinae	1	Wood	1
IS59_Reticulitermes_virginicus_1	48	13	8	35	28	5	14	8	20	7	2	4	0.0263232231	192	0.25	0.0677083333333333	0.0416666666666667	0.182291666666667	0.145833333333333	0.0260416666666667	0.0729166666666667	0.0416666666666667	0.104166666666667	0.0364583333333333	0.0104166666666667	0.0208333333333333	Coptotermitinae	1	Wood	1
IS95_Macrotermes_subhyalinus_1	27	3	5	19	17	9	6	3	8	3	2	0	0.0495118961	102	0.264705882352941	0.0294117647058824	0.0490196078431373	0.186274509803922	0.166666666666667	0.0882352941176471	0.0588235294117647	0.0294117647058824	0.0784313725490196	0.0294117647058824	0.0196078431372549	0	Macrotermitinae	1	Wood	1
ISO207_Porotermes_adamsoni_1	63	27	7	13	35	64	75	5	5	35	3	1	0.0359729837	333	0.189189189189189	0.0810810810810811	0.021021021021021	0.039039039039039	0.105105105105105	0.192192192192192	0.225225225225225	0.015015015015015	0.015015015015015	0.105105105105105	0.00900900900900901	0.003003003003003	Stolotermitidae	0	Wood	1
ISO262_Neotermes_insularis_1	46	38	23	55	28	39	68	11	27	19	2	3	0.0233689141	359	0.128133704735376	0.105849582172702	0.064066852367688	0.153203342618384	0.0779944289693593	0.108635097493036	0.18941504178273	0.0306406685236769	0.0752089136490251	0.052924791086351	0.00557103064066852	0.00835654596100279	Kalotermitidae	0	Wood	1
ISO314_Schedorhinotermes_breinli_Australia_1	11	2	1	7	13	4	2	2	3	1	1	2	0.0225558243	49	0.224489795918367	0.0408163265306122	0.0204081632653061	0.142857142857143	0.26530612244898	0.0816326530612245	0.0408163265306122	0.0408163265306122	0.0612244897959184	0.0204081632653061	0.0204081632653061	0.0408163265306122	Rhinotermitinae	1	Wood	1
ISO360_Macrognathotermes_errator_1	13	3	0	8	7	0	2	0	3	0	0	0	0.0358390749	36	0.361111111111111	0.0833333333333333	0	0.222222222222222	0.194444444444444	0	0.0555555555555556	0	0.0833333333333333	0	0	0	Termes-group	1	Soil	1
ISO845_Zootermopsis_angusticollis_1	49	26	16	21	25	67	75	9	7	22	7	3	0.0266623841	327	0.149847094801223	0.0795107033639144	0.0489296636085627	0.0642201834862385	0.0764525993883792	0.204892966360856	0.229357798165138	0.0275229357798165	0.0214067278287462	0.0672782874617737	0.0214067278287462	0.00917431192660551	Archotermopsidae	0	Wood	1
JE91_Nocticola_sp._1	39	102	10	15	50	74	130	9	21	30	8	4	1.4854986287	492	0.0792682926829268	0.207317073170732	0.0203252032520325	0.0304878048780488	0.101626016260163	0.150406504065041	0.264227642276423	0.0182926829268293	0.0426829268292683	0.0609756097560976	0.016260162601626	0.00813008130081301	Nocticolidae	NA	NA	NA
KE15-10_1	69	31	9	30	54	48	46	7	16	18	1	2	0.1229351093	331	0.208459214501511	0.0936555891238671	0.027190332326284	0.0906344410876133	0.163141993957704	0.145015105740181	0.138972809667674	0.0211480362537764	0.0483383685800604	0.054380664652568	0.00302114803625378	0.00604229607250755	Kalotermitidae	0	Wood	1
